id,lesson_id,kanji,hiragana,translation,example_ja,example_mn,order_number,created_at,updated_at,chapter_id
7240a7c3-5133-4ab4-91fd-cc77f0b05a54,2f9ceaac-6679-47be-8db1-59c3f57949a8,注意報,ちゅういほう,Анхааруулга,東京に大雨強風注意報が出された。,"Токиод хүчтэй бороо, салхины анхааруулга гарсан.",2,2025-03-23 12:29:36.914144+00,2025-03-23 12:29:36.914144+00,
7240ab78-ce10-4ff1-9d0f-7cabe825175d,b18c660f-2585-425c-b5d2-cb7f45ed025c,仕切る,しきる,Хуваах/Удирдах,①必要に応じて、リビングとダイニングが仕切れるようこする。②彼は会議を仕切るのが得意だ。,①Шаардлагатай бол зочны болон хоолны өрөөг хуваадаг. ②Тэр хурлыг удирдахдаа сайн.,15,2025-03-23 10:36:44.712668+00,2025-03-23 10:36:44.712668+00,
7244c829-61e3-4d82-8f1a-5a8cc5be0ce7,847e291d-af07-464d-9d15-955823d5030c,いやいや,いやいや,Дургүй,いやいやする仕事なら、辞めた方がいい。,Дургүй хийдэг ажил бол орхисон нь дээр.,34,2025-03-23 11:19:28.540937+00,2025-03-23 11:19:28.540937+00,
72495073-cffa-48d8-8f1f-deaa98ea427d,ec148ee4-6891-4e4e-a7fc-fc662d515233,こじれる,こじれる,Хүндрүүлэх,話がこじれて、関係の改善は難しい状況だ。,Яриа муудсанаас харилцааг сайжруулахад хэцүү нөхцөл болсон.,9,2025-03-23 10:18:03.480512+00,2025-03-23 10:18:03.480512+00,
729e025b-b833-4ccd-b73e-42b57eff2d77,5ae836e1-b95e-4ea6-aa6f-173a45ae71c4,首をひねる,くびをひねる,Төөрөлдөх,彼の話にみんなが首をひねっている。,Түүний ярианд бүгд төөрөлдөж байна.,7,2025-03-23 13:42:16.153353+00,2025-03-23 13:42:16.153353+00,
72d1e4a8-aadc-41a4-a0bf-5124bcf55a7e,345e526a-49f0-4d8f-b6b8-8bb2f8e71fd3,引かれる,ひかれる,"Татагдах, сэтгэл булаагдах",兄は彼女の優しさに引かれたそうだ。,Ах маань түүний сайхан сэтгэлд татагдсан гэнэ.,6,2025-03-23 10:05:40.668138+00,2025-03-23 10:05:40.668138+00,
72d751c7-1e90-4b60-b32f-6533ee53c22d,672afe3a-cad9-4b2d-975e-0b4f4774ffbe,覆す,くつがえす,Эргүүлчих,この作品の最後は予想を覆すシーンで終わる。,Эндэх бүтээлийн төгсгөл таамаглалыг эргүүлсэн тоглолтоор дуусна.,37,2025-03-23 12:05:54.682445+00,2025-03-23 12:05:54.682445+00,
732a1cb6-b89a-46ad-ad15-10d9116793c7,5ae836e1-b95e-4ea6-aa6f-173a45ae71c4,足が棒になる,あしがぼうになる,Хөл хөшчих,ずっと歩きっぱなしで、足が棒になった。,Тасралтгүй алхсанаас хөл хөшчихсөн.,21,2025-03-23 13:42:16.153353+00,2025-03-23 13:42:16.153353+00,
7337b2d8-b95e-4318-8dc6-7e17647e9c18,9d446a74-9bcc-46bc-8621-2d54ec6086af,実践＜する＞,じっせん＜する＞,"Хэрэгжүүлэх, практик хийх",一度決めたことは、必ず実践するタイプだ。,Нэгэнт шийдсэн бол заавал хэрэгжүүлдэг төрлийн хүн.,22,2025-03-23 10:26:08.420577+00,2025-03-23 10:26:08.420577+00,
73916c5c-acb9-47fa-a077-7b4001077f65,0502202f-9c7d-4968-8bce-838fc9e4fa7a,きらびやかな,きらびやかな,Гялалзсан,建物に入ると、当時のきらびやかな光景が想像できた。,Барилгад ороход тухайн үеийн гялалзсан төрхийг төсөөлж болно.,19,2025-03-23 12:14:13.878124+00,2025-03-23 12:14:13.878124+00,
73bb354f-5576-452e-9319-6f1f466df78e,d67a43fd-ac8e-42a1-82f8-9f78e3bf5898,推測＜する＞,すいそく＜する＞,Тагнуулчих,警察は犯行の動機を推測する。,Цагдаа хэргийн сэдлийг тагнуулдаг.,25,2025-03-23 12:51:57.151027+00,2025-03-23 12:51:57.151027+00,
73fa9432-0307-4786-8f5c-bb4cf77204e0,702c6c63-592e-4330-9fd6-47f6c8ed3fe2,しくじる,しくじる,Амжилтгүй болчих,お酒でしくじって、菖になった。,"Архи ууснаас амжилтгүй болж, уурласан.",23,2025-03-23 11:25:22.910037+00,2025-03-23 11:25:22.910037+00,
742246a5-d960-41a5-8b6c-b56cfcf730a1,fb083c92-a992-4318-b09f-7d5fc9aabcc9,差しかかる,さしかかる,Ойртох,交差点に差しかかった所で、信号が赤になった。,Уулзварт ойртоход гэрэл улаан болсон.,17,2025-03-23 11:32:47.1792+00,2025-03-23 11:32:47.1792+00,
74230cc9-81b3-40c9-9e6d-949a42bb07a8,672afe3a-cad9-4b2d-975e-0b4f4774ffbe,手記,しゅき,Тэмдэглэл,大統領の手記が反響を呼んでいる。,Ерөнхийлөгчийн тэмдэглэл дуугарч байна.,4,2025-03-23 12:05:54.682445+00,2025-03-23 12:05:54.682445+00,
742c5b72-0e64-4297-869f-9f7389826887,6af3460a-ba4b-4d4a-a9ce-7813bfd9522f,もむ,もむ,Иллэг хийчих,肩が凝ったので、弟にもんでもらった。,Мөр хөшсөн тул дүүдээ иллэг хийлгэсэн.,12,2025-03-23 11:43:55.639928+00,2025-03-23 11:43:55.639928+00,
74978c16-8072-4ff2-aa07-b079d0363d21,1c8d4a95-c085-4a98-ae47-fbd7adec52a9,明かり,あかり,Гэрэл,この辺の道には明かりが少ない。,Эндэх талын замд гэрэл ховор байна.,6,2025-03-23 11:27:48.36573+00,2025-03-23 11:27:48.36573+00,
74a0a0d9-235a-40a8-88be-aab9a94ded51,266fde35-ac80-4a78-a85b-06421f073daf,初耳,はつみみ,Анх удаа сонсож байна,あの二人が姉妹とは初耳だ。,Тэр хоёр эгч дүүс гэж анх удаа сонсож байна.,14,2025-03-23 10:01:11.108484+00,2025-03-23 10:01:11.108484+00,
74c4dc51-e7df-4f26-aca6-fd90c31b7232,00806d75-8134-4e04-b4e6-100059f6dc21,出現＜する＞,しゅつげн＜する＞,Гарчих,今こそ偉大なリーダーの出現が期待されている。,Одоо тэр гайхалтай удирдагчийн гарч ирэхийг хүлээж байна.,30,2025-03-23 12:57:13.686902+00,2025-03-23 12:57:13.686902+00,
74c96b83-d0c1-4578-96fc-0f2216541d03,7c8c7280-bf94-4791-9b23-5f8305438541,ぜん息,ぜんそく,Багтраа,ぜん息がひどくなって、息ができない。,Багтраа муудсанаас амьсгалж чадахгүй байна.,3,2025-03-23 11:51:19.35321+00,2025-03-23 11:51:19.35321+00,
75104662-f0b9-40e9-a716-558b0bd169d7,c7d8e073-cbf4-4c39-b2c0-8d23834be7c0,仰ぐ,あおぐ,Гуйчих/Дээш харах,①尊敬する先輩に指導を仰ぐ。②青空に感動して、天を仰いだ。,①Хүндэтгэдэг ахмадаас заавар гуйна. ②Тэнгэрт татагдаж дээш харсан.,16,2025-03-23 11:23:47.843137+00,2025-03-23 11:23:47.843137+00,
7510ea94-8fd8-4ee9-aef5-73aa7a00af68,1d10a05a-f114-4e9d-aecf-adfad968bb94,おおかた,おおかた,Ихэнх,・おおかたの図書館は月曜日が休みだ。・選挙の結果はおおかたそんならのだろう。,・Ихэнх номын сангууд Даваа гаригт амардаг. ・Сонгуулийн үр дүн ихэнхдээ тийм байж болно.,23,2025-03-23 11:30:08.321853+00,2025-03-23 11:30:08.321853+00,
7513aee5-f64f-4132-aed1-3c67b28ae919,83e2344e-9b51-4b11-9e6b-7b3f75843afc,ラフな,らふな,Эгэл,彼の服は高級レストランではラフすぎる。,Түүний хувцас тансаг рестораны хувьд хэтэрхий эгэл байна.,2,2025-03-23 12:00:54.877182+00,2025-03-23 12:00:54.877182+00,
7517519f-20c7-46a5-9758-dcc26c421a18,672afe3a-cad9-4b2d-975e-0b4f4774ffbe,著作権,ちょさくけん,Зохиогчийн эрх,世界中の書籍は著作権で守られている。,Дэлхий даяарх ном зохиогчийн эрхээр хамгаалагддаг.,23,2025-03-23 12:05:54.682445+00,2025-03-23 12:05:54.682445+00,
75475de3-8725-43b0-8b2f-39999e964372,7bd4737a-5a98-4dc3-ac6b-ea493cfc2326,結束＜する＞,けっそく＜する＞,Нэгдэх,今後は両国が結束して地域の安全を守る。,Цаашид хоёр улс нэгдээд бүсийн аюулгүй байдлыг хамгаална.,9,2025-03-23 12:22:30.257607+00,2025-03-23 12:22:30.257607+00,
754b75a4-2a36-46b0-8754-ea0383974bd5,ccea6a88-986b-4c11-acab-83de43b57fb1,免除＜する＞,めんじょ＜する＞,Чөлөөлчих,入試の成績によっては学費が免除される。,Элсэлтийн шалгалтын амжилтаас хамаарч сургалтын төлбөр чөлөөлөгддөг.,16,2025-03-23 11:04:35.421863+00,2025-03-23 11:04:35.421863+00,
75543b68-b1ce-49b5-b624-0bb2d8c99406,d67a43fd-ac8e-42a1-82f8-9f78e3bf5898,もしくは,もしくは,Эсвэл,刑期は3年、もしくは5年だろう。,"Хорих хугацаа 3 жил, эсвэл 5 жил байж болно.",37,2025-03-23 12:51:57.151027+00,2025-03-23 12:51:57.151027+00,
7580833f-57f7-4328-ba52-1e21b9ac46c5,ed3b96e2-5464-466d-ad47-b1c0a4582140,さえずる,さえずる,Жиргэх,鳥たちが美しい声でさえずっている。,Шувууд үзэсгэлэнтэй дуугаар жиргэж байна.,22,2025-03-23 12:35:03.498765+00,2025-03-23 12:35:03.498765+00,
761868bd-f564-4065-9d43-32f49dee83ab,2abf0f07-8369-4b6f-9c74-20ff182cbdb3,強い,つよい,①Сайн ②Хүчтэй ③Тэсвэртэй,①英語は強いが、数学は弱い。②外は強い風が吹いている。③この建物は地震に強い。,①Англи хэлэнд сайн ч математикт муухай. ②Гадаа хүчтэй салхи үлээж байна. ③Эндэх барилга газар хөдлөлтөд тэсвэртэй.,5,2025-03-23 13:53:00.81005+00,2025-03-23 13:53:00.81005+00,
7626b09c-f20f-44f8-81a7-df19c1f1c0c7,7cedd71f-b5a0-426b-88fb-94bc7ade6185,弱る,よわる,Сул болчих,足が弱ってくると、出かけるのが面倒になる。,Хөл сул болоход гадуур явах тээртэй болдог.,6,2025-03-23 11:46:22.462742+00,2025-03-23 11:46:22.462742+00,
7629f6dc-d321-46c0-858e-f0a8fbf971df,85a7e180-d44e-45d7-8a11-f1f9a5ecdd70,細やかな,こまやかな,"Нарийн, сайтар",あの店は細やかなサービスで評判がいい。,Тэр дэлгүүр нарийн үйлчилгээгээрээ сайн нэртэй.,19,2025-03-23 10:22:51.325631+00,2025-03-23 10:22:51.325631+00,
763679bd-a0ea-4a4b-b32f-f272099741e0,6af3460a-ba4b-4d4a-a9ce-7813bfd9522f,定義＜する＞,ていぎ＜する＞,Тодорхойлох,健康の定義には精神的なものも含まれる。,Эрүүл мэндийн тодорхойлолд сэтгэцийн зүйл ч багтана.,22,2025-03-23 11:43:55.639928+00,2025-03-23 11:43:55.639928+00,
76685300-c284-4303-9492-bd834454d9f1,c1d09a3c-6194-4004-86c1-78cc2fe5bf87,ちやほや＜する＞,ちやほや＜する＞,Эрхлүүлчих,妹は末っ子で、家族にちやほやされて育った。,Эгч маань хамгийн бага бөгөөд гэр бүлд эрхлүүлж өссөн.,23,2025-03-23 13:21:29.356422+00,2025-03-23 13:21:29.356422+00,
76b06831-3527-49b7-94a8-ebc590fa6af1,c5b42bf9-a63f-48b7-8939-a88809d320ca,物体,ぶったい,Бие,空に不思議な物体が飛んでいた。,Тэнгэрт гайхалтай бие нисэж байв.,15,2025-03-23 12:41:39.761898+00,2025-03-23 12:41:39.761898+00,
76c73df5-4c09-411f-9cdc-0819bc24ce74,ec148ee4-6891-4e4e-a7fc-fc662d515233,赤の他人,あかのたにん,Танихгүй хүн,彼と私は会ったこともなく、赤の他人だ。,"Би түүнийг хэзээ ч уулзаж байгаагүй, бүр танихгүй хүн.",25,2025-03-23 10:18:03.480512+00,2025-03-23 10:18:03.480512+00,
76f9a3b9-9521-4554-8e3e-74b70199db32,7b5f158e-136b-4312-a9ec-8ee4afedad00,ぼちぼち,ぼちбоち,Аажим,もう10時だ。ぼちぼち出かけよう。,10 цаг болсон. Аажим гадуур явъя.,9,2025-03-23 13:24:14.953392+00,2025-03-23 13:24:14.953392+00,
77747b3d-9b61-4f8a-addc-15082a988ceb,1d10a05a-f114-4e9d-aecf-adfad968bb94,公用,こうよう,Олон нийтийн хэрэглээ,公用の出張経費を見直すべきだ。,Олон нийтийн томилолтын зардлыг дахин харах ёстой.,2,2025-03-23 11:30:08.321853+00,2025-03-23 11:30:08.321853+00,
77817398-917a-4824-823a-f590f710b6e7,1d10a05a-f114-4e9d-aecf-adfad968bb94,対処＜する＞,たいしょ＜する＞,Харьцах,役所の担当者が親切に対処してくれた。,Төрийн албаны хариуцагч хүн сайхан харьцсан.,15,2025-03-23 11:30:08.321853+00,2025-03-23 11:30:08.321853+00,
77b6602c-216b-492b-baf4-6cdac387ddcb,d25341cc-5fe1-409d-a8d8-ce6f208ed70c,猫の手も借りたい,ねこのてもかりたい,Завгүй,最近、猫の手も借りたいほど忙しい。,"Сүүлийн үед, муурын гар хүртэл гуймаар завгүй байна.",13,2025-03-23 13:47:08.216358+00,2025-03-23 13:47:08.216358+00,
77d75db9-14a5-4cff-aeb7-08b41c08c4f4,c9e33762-64df-49f0-a95e-ba73bf8d089e,交わす,かわす,Солилцох,銀行が企業と融資契約を交わす。,Банк компанитай зээлийн гэрээ солилцдог.,26,2025-03-23 13:03:00.253334+00,2025-03-23 13:03:00.253334+00,
77e6a63c-706c-4968-a463-4bd1174105ec,345e526a-49f0-4d8f-b6b8-8bb2f8e71fd3,未練,みれん,"Харамсал, шаналал",別れた彼に少しも未練はない。,Салсан найз залуудаа огтхон ч харамсахгүй байна.,31,2025-03-23 10:05:30.656538+00,2025-03-23 10:05:30.656538+00,
78028764-fc56-4c11-b309-2e296efc3935,b18c660f-2585-425c-b5d2-cb7f45ed025c,隔てる,へだてる,"Тусгаарлах, хуваах",廊下を隔てて、トイレとお風呂場がある。,"Коридороор тусгаарлагдсан бие засах газар, угаалгын өрөө бий.",16,2025-03-23 10:36:44.712668+00,2025-03-23 10:36:44.712668+00,
780d8ea4-ca53-4741-bb65-e10358190a7f,672afe3a-cad9-4b2d-975e-0b4f4774ffbe,反響,はんきょう,Хариу,高校生作家の本が大きな反響を呼んでいる。,Ахлах сургуулийн зохиолчийн ном их хариуг дуудж байна.,19,2025-03-23 12:05:54.682445+00,2025-03-23 12:05:54.682445+00,
78163d4b-3097-4537-becc-0256c69c6ade,c9e33762-64df-49f0-a95e-ba73bf8d089e,兆し,きざし,Шинж,国の経済に明るい兆しが見えてきた。,Улсын эдийн засагт тод шинж харагдаж эхэлсэн.,9,2025-03-23 13:03:00.253334+00,2025-03-23 13:03:00.253334+00,
781e3574-4bc0-4dfc-a9ea-e1835c6163f5,7fc06800-3efd-443c-9fb3-a0df2e41ba48,のちのち,のちのち,Хожим,今ダイエットしなければ、のちのち後悔する。,Одоо хоолны дэглэм барихгүй бол хожим харамсана.,15,2025-03-23 11:53:58.528033+00,2025-03-23 11:53:58.528033+00,
784cf0b9-ae1e-4489-97fd-30a0af6c9c9c,7b5f158e-136b-4312-a9ec-8ee4afedad00,げらげら,げらげら,Ха Ха,この映画は何度見てもげらげら笑える。,Эндэх киног хэдэн удаа үзсэн ч Ха Ха инээж болно.,2,2025-03-23 13:24:14.953392+00,2025-03-23 13:24:14.953392+00,
7853e444-4776-43e4-aa31-c7f392dfde74,84854668-fa0a-46bd-a920-cc0733ca5ada,気がめいる,きがめいる,Гуньчих,こう雨の日が続いては気がめいる。,Иймээс бороотой өдрүүд үргэлжилвэл гундана.,19,2025-03-23 12:25:12.738367+00,2025-03-23 12:25:12.738367+00,
7855dff7-91d6-4e52-a5f1-6319ba732f40,c9e33762-64df-49f0-a95e-ba73bf8d089e,有数＜な＞,ゆうすу＜на＞,Тэргүүлэх,A銀行は世界でも有数の銀行だ。,А банк дэлхийд тэргүүлэх банкуудын нэг юм.,21,2025-03-23 13:03:00.253334+00,2025-03-23 13:03:00.253334+00,
7860e6fb-7681-4017-95d8-19147fda651d,0095b87b-d0d8-4b53-9c74-cd8fa00c23f4,いそいそと,いそいそと,Хөөртэйгээр,おしゃれをして、いそいそと出かける。,"Гоёж, хөөртэйгээр гадуур явна.",7,2025-03-23 13:09:04.530579+00,2025-03-23 13:09:04.530579+00,
789e2b17-40cb-4568-8ce4-7fca18df061e,211feb2e-faa4-4eb2-98ac-05650dae1dc5,至って,いたって,Маш,おかげさまで、実家の両親は至って元気です。,Таны ачаар гэрийн хоёр эцэг эх маш эрүүл байна.,18,2025-03-23 11:41:32.940535+00,2025-03-23 11:41:32.940535+00,
78b9ec88-4ef5-446f-84b3-72af8fbfd543,83e2344e-9b51-4b11-9e6b-7b3f75843afc,タイトな,たいとな,Чанга,①このスカートはタイトで動きにくい。②今日はスケジュールがタイトな一日だ。,①Эндэх юбка чанга тул хөдлөхөд хэцүү. ②Өнөөдөр тов тогтмолтой өдөр байна.,19,2025-03-23 12:00:54.877182+00,2025-03-23 12:00:54.877182+00,
